lat,lon,pr_total_mm
-89.72222137451172,0.4166666567325592,65.07652
-89.72222137451172,3.75,64.65091
-89.72222137451172,7.0833330154418945,64.3477
-89.72222137451172,10.416666984558105,63.82777
-89.72222137451172,13.75,63.456932
-89.72222137451172,17.083332061767578,63.256264
-89.72222137451172,20.41666603088379,62.960377
-89.72222137451172,23.749998092651367,62.61091
-89.72222137451172,27.083332061767578,62.25367
-89.72222137451172,30.41666603088379,61.87617
-89.72222137451172,33.75,61.590492
-89.72222137451172,37.08333206176758,61.17077
-89.72222137451172,40.41666793823242,60.98178
-89.72222137451172,43.75,60.878735
-89.72222137451172,47.08333206176758,60.62268
-89.72222137451172,50.41666793823242,60.484253
-89.72222137451172,53.75,60.405365
-89.72222137451172,57.08333206176758,60.244812
-89.72222137451172,60.41666793823242,60.210808
-89.72222137451172,63.75,60.33893
-89.72222137451172,67.08332824707031,60.327343
-89.72222137451172,70.41666412353516,60.346245
-89.72222137451172,73.74999237060547,60.541267
-89.72222137451172,77.08332824707031,60.795795
-89.72222137451172,80.41666412353516,61.058586
-89.72222137451172,83.74999237060547,61.471413
-89.72222137451172,87.08332824707031,61.65907
-89.72222137451172,90.41666412353516,62.037342
-89.72222137451172,93.74999237060547,62.357624
-89.72222137451172,97.08332824707031,62.69395
-89.72222137451172,100.41666412353516,63.28716
-89.72222137451172,103.74999237060547,63.96988
-89.72222137451172,107.08332824707031,64.133835
-89.72222137451172,110.41666412353516,64.62973
-89.72222137451172,113.74999237060547,65.156975
-89.72222137451172,117.08332824707031,65.790184
-89.72222137451172,120.41666412353516,66.338394
-89.72222137451172,123.74999237060547,66.94826
-89.72222137451172,127.08332824707031,67.52887
-89.72222137451172,130.4166717529297,68.27392
-89.72222137451172,133.75,68.78996
-89.72222137451172,137.0833282470703,69.18332
-89.72222137451172,140.4166717529297,69.18341
-89.72222137451172,143.75,69.4991
-89.72222137451172,147.0833282470703,69.72402
-89.72222137451172,150.4166717529297,69.86005
-89.72222137451172,153.75,70.07643
-89.72222137451172,157.0833282470703,70.47173
-89.72222137451172,160.4166717529297,70.46541
-89.72222137451172,163.75,71.074036
-89.72222137451172,167.0833282470703,71.39686
-89.72222137451172,170.4166717529297,71.60103
-89.72222137451172,173.75,71.60727
-89.72222137451172,177.0833282470703,71.50777
-89.72222137451172,180.4166717529297,71.31876
-89.72222137451172,183.75,71.52591
-89.72222137451172,187.0833282470703,71.55586
-89.72222137451172,190.4166717529297,71.53783
-89.72222137451172,193.75,71.58299
-89.72222137451172,197.0833282470703,71.527985
-89.72222137451172,200.4166717529297,71.480736
-89.72222137451172,203.75,71.432686
-89.72222137451172,207.0833282470703,71.16013
-89.72222137451172,210.4166717529297,71.08174
-89.72222137451172,213.75,70.94985
-89.72222137451172,217.0833282470703,70.90222
-89.72222137451172,220.4166717529297,70.61267
-89.72222137451172,223.75,70.561714
-89.72222137451172,227.0833282470703,70.51996
-89.72222137451172,230.4166717529297,70.45928
-89.72222137451172,233.75,70.34844
-89.72222137451172,237.0833282470703,70.36711
-89.72222137451172,240.4166717529297,70.410095
-89.72222137451172,243.75,70.46952
-89.72222137451172,247.0833282470703,70.471146
-89.72222137451172,250.4166717529297,70.452896
-89.72222137451172,253.75,70.41795
-89.72222137451172,257.08331298828125,70.23782
-89.72222137451172,260.4166564941406,70.29923
-89.72222137451172,263.7499694824219,70.24835
-89.72222137451172,267.08331298828125,70.20756
-89.72222137451172,270.4166564941406,70.26619
-89.72222137451172,273.7499694824219,70.14571
-89.72222137451172,277.08331298828125,70.12795
-89.72222137451172,280.4166564941406,70.14644
-89.72222137451172,283.7499694824219,70.19271
-89.72222137451172,287.08331298828125,70.03619
-89.72222137451172,290.4166564941406,69.80613
-89.72222137451172,293.7499694824219,69.63516
-89.72222137451172,297.08331298828125,69.53725
-89.72222137451172,300.4166564941406,69.32588
-89.72222137451172,303.7499694824219,68.958984
-89.72222137451172,307.08331298828125,68.90016
-89.72222137451172,310.4166564941406,68.5778
-89.72222137451172,313.7499694824219,68.30585
-89.72222137451172,317.08331298828125,68.164055
-89.72222137451172,320.4166564941406,67.84392
-89.72222137451172,323.7499694824219,67.82521
-89.72222137451172,327.08331298828125,67.62097
-89.72222137451172,330.4166564941406,67.264
-89.72222137451172,333.7499694824219,67.13274
-89.72222137451172,337.08331298828125,66.701935
-89.72222137451172,340.4166564941406,66.56004
-89.72222137451172,343.7499694824219,66.365036
-89.72222137451172,347.08331298828125,66.283295
-89.72222137451172,350.4166564941406,66.007706
-89.72222137451172,353.7499694824219,65.717834
-89.72222137451172,357.08331298828125,65.36247
-87.5,0.4166666567325592,53.348
-87.5,3.75,51.60663
-87.5,7.0833330154418945,51.904747
-87.5,10.416666984558105,50.588707
-87.5,13.75,50.24358
-87.5,17.083332061767578,50.19471
-87.5,20.41666603088379,49.867363
-87.5,23.749998092651367,50.2907
-87.5,27.083332061767578,50.20549
-87.5,30.41666603088379,50.838116
-87.5,33.75,51.30903
-87.5,37.08333206176758,51.564747
-87.5,40.41666793823242,51.18349
-87.5,43.75,50.751717
-87.5,47.08333206176758,49.878563
-87.5,50.41666793823242,48.354618
-87.5,53.75,47.03171
-87.5,57.08333206176758,45.193413
-87.5,60.41666793823242,43.293762
-87.5,63.75,41.97891
-87.5,67.08332824707031,41.464935
-87.5,70.41666412353516,39.836403
-87.5,73.74999237060547,39.47648
-87.5,77.08332824707031,39.07026
-87.5,80.41666412353516,38.09719
-87.5,83.74999237060547,37.81054
-87.5,87.08332824707031,38.04443
-87.5,90.41666412353516,37.988384
-87.5,93.74999237060547,37.996502
-87.5,97.08332824707031,38.404396
-87.5,100.41666412353516,38.267914
-87.5,103.74999237060547,38.328297
-87.5,107.08332824707031,38.47131
-87.5,110.41666412353516,39.094765
-87.5,113.74999237060547,39.099705
-87.5,117.08332824707031,39.517708
-87.5,120.41666412353516,39.315403
-87.5,123.74999237060547,38.273716
-87.5,127.08332824707031,38.156883
-87.5,130.4166717529297,38.58485
-87.5,133.75,39.185455
-87.5,137.0833282470703,39.61933
-87.5,140.4166717529297,39.560726
-87.5,143.75,39.53131
-87.5,147.0833282470703,39.316612
-87.5,150.4166717529297,39.701965
-87.5,153.75,40.892025
-87.5,157.0833282470703,40.691006
-87.5,160.4166717529297,40.67773
-87.5,163.75,41.88157
-87.5,167.0833282470703,44.96237
-87.5,170.4166717529297,51.723866
-87.5,173.75,59.920288
-87.5,177.0833282470703,67.31792
-87.5,180.4166717529297,73.70102
-87.5,183.75,76.52356
-87.5,187.0833282470703,75.86987
-87.5,190.4166717529297,74.583374
-87.5,193.75,74.57825
-87.5,197.0833282470703,75.22743
-87.5,200.4166717529297,77.16799
-87.5,203.75,78.928604
-87.5,207.0833282470703,79.79597
-87.5,210.4166717529297,78.11189
-87.5,213.75,74.30403
-87.5,217.0833282470703,70.68599
-87.5,220.4166717529297,68.54999
-87.5,223.75,69.55937
-87.5,227.0833282470703,72.53334
-87.5,230.4166717529297,76.87828
-87.5,233.75,82.023575
-87.5,237.0833282470703,87.57566
-87.5,240.4166717529297,93.04323
-87.5,243.75,99.79621
-87.5,247.0833282470703,106.46033
-87.5,250.4166717529297,111.31126
-87.5,253.75,115.18278
-87.5,257.08331298828125,117.49121
-87.5,260.4166564941406,117.717834
-87.5,263.7499694824219,115.767334
-87.5,267.08331298828125,111.80974
-87.5,270.4166564941406,106.30747
-87.5,273.7499694824219,98.87361
-87.5,277.08331298828125,92.24213
-87.5,280.4166564941406,88.01839
-87.5,283.7499694824219,85.50885
-87.5,287.08331298828125,85.60763
-87.5,290.4166564941406,86.53395
-87.5,293.7499694824219,87.70271
-87.5,297.08331298828125,88.67368
-87.5,300.4166564941406,89.24188
-87.5,303.7499694824219,88.68935
-87.5,307.08331298828125,87.24339
-87.5,310.4166564941406,85.76875
-87.5,313.7499694824219,84.06181
-87.5,317.08331298828125,82.88679
-87.5,320.4166564941406,81.86017
-87.5,323.7499694824219,80.28868
-87.5,327.08331298828125,78.17019
-87.5,330.4166564941406,74.65861
-87.5,333.7499694824219,71.63404
-87.5,337.08331298828125,68.50325
-87.5,340.4166564941406,66.50672
-87.5,343.7499694824219,63.941124
-87.5,347.08331298828125,61.203857
-87.5,350.4166564941406,59.507435
-87.5,353.7499694824219,56.96527
-87.5,357.08331298828125,54.85265
-85.27777862548828,0.4166666567325592,50.49964
-85.27777862548828,3.75,48.533672
-85.27777862548828,7.0833330154418945,47.511868
-85.27777862548828,10.416666984558105,45.50217
-85.27777862548828,13.75,44.39809
-85.27777862548828,17.083332061767578,43.999214
-85.27777862548828,20.41666603088379,44.05582
-85.27777862548828,23.749998092651367,43.93371
-85.27777862548828,27.083332061767578,44.24888
-85.27777862548828,30.41666603088379,44.717937
-85.27777862548828,33.75,45.109833
-85.27777862548828,37.08333206176758,43.47182
-85.27777862548828,40.41666793823242,41.035282
-85.27777862548828,43.75,38.496357
-85.27777862548828,47.08333206176758,36.11616
-85.27777862548828,50.41666793823242,33.98119
-85.27777862548828,53.75,32.95337
-85.27777862548828,57.08333206176758,32.994904
-85.27777862548828,60.41666793823242,33.80318
-85.27777862548828,63.75,33.877632
-85.27777862548828,67.08332824707031,34.053032
-85.27777862548828,70.41666412353516,34.334404
-85.27777862548828,73.74999237060547,33.42735
-85.27777862548828,77.08332824707031,33.247444
-85.27777862548828,80.41666412353516,33.444378
-85.27777862548828,83.74999237060547,32.939587
-85.27777862548828,87.08332824707031,32.658108
-85.27777862548828,90.41666412353516,32.81807
-85.27777862548828,93.74999237060547,33.24679
-85.27777862548828,97.08332824707031,33.0317
-85.27777862548828,100.41666412353516,33.250523
-85.27777862548828,103.74999237060547,32.88487
-85.27777862548828,107.08332824707031,32.882957
-85.27777862548828,110.41666412353516,31.633947
-85.27777862548828,113.74999237060547,30.714685
-85.27777862548828,117.08332824707031,29.358036
-85.27777862548828,120.41666412353516,29.197674
-85.27777862548828,123.74999237060547,27.954275
-85.27777862548828,127.08332824707031,27.149542
-85.27777862548828,130.4166717529297,28.191639
-85.27777862548828,133.75,28.314945
-85.27777862548828,137.0833282470703,28.629486
-85.27777862548828,140.4166717529297,29.394552
-85.27777862548828,143.75,29.92374
-85.27777862548828,147.0833282470703,30.317362
-85.27777862548828,150.4166717529297,30.721888
-85.27777862548828,153.75,29.462097
-85.27777862548828,157.0833282470703,24.303879
-85.27777862548828,160.4166717529297,18.637583
-85.27777862548828,163.75,15.775754
