lat,lon,pr_total_mm
-89.72222137451172,0.4166666567325592,59.242188
-89.72222137451172,3.75,58.931
-89.72222137451172,7.0833330154418945,58.562378
-89.72222137451172,10.416666984558105,58.249645
-89.72222137451172,13.75,57.90877
-89.72222137451172,17.083332061767578,57.560333
-89.72222137451172,20.41666603088379,57.34005
-89.72222137451172,23.749998092651367,56.98689
-89.72222137451172,27.083332061767578,56.722206
-89.72222137451172,30.41666603088379,56.388023
-89.72222137451172,33.75,56.086292
-89.72222137451172,37.08333206176758,55.923584
-89.72222137451172,40.41666793823242,55.69398
-89.72222137451172,43.75,55.55655
-89.72222137451172,47.08333206176758,55.394756
-89.72222137451172,50.41666793823242,55.336132
-89.72222137451172,53.75,55.380817
-89.72222137451172,57.08333206176758,55.412853
-89.72222137451172,60.41666793823242,55.480408
-89.72222137451172,63.75,55.84391
-89.72222137451172,67.08332824707031,56.194744
-89.72222137451172,70.41666412353516,56.48954
-89.72222137451172,73.74999237060547,56.612988
-89.72222137451172,77.08332824707031,56.722004
-89.72222137451172,80.41666412353516,56.817482
-89.72222137451172,83.74999237060547,56.879833
-89.72222137451172,87.08332824707031,57.073753
-89.72222137451172,90.41666412353516,57.319477
-89.72222137451172,93.74999237060547,57.435173
-89.72222137451172,97.08332824707031,57.80288
-89.72222137451172,100.41666412353516,58.150642
-89.72222137451172,103.74999237060547,58.5459
-89.72222137451172,107.08332824707031,58.92158
-89.72222137451172,110.41666412353516,59.320507
-89.72222137451172,113.74999237060547,59.5366
-89.72222137451172,117.08332824707031,59.846203
-89.72222137451172,120.41666412353516,60.174873
-89.72222137451172,123.74999237060547,60.68825
-89.72222137451172,127.08332824707031,61.163307
-89.72222137451172,130.4166717529297,61.690186
-89.72222137451172,133.75,62.09812
-89.72222137451172,137.0833282470703,62.592613
-89.72222137451172,140.4166717529297,62.757923
-89.72222137451172,143.75,63.07251
-89.72222137451172,147.0833282470703,63.260426
-89.72222137451172,150.4166717529297,63.624523
-89.72222137451172,153.75,63.779408
-89.72222137451172,157.0833282470703,64.000656
-89.72222137451172,160.4166717529297,64.28798
-89.72222137451172,163.75,64.52809
-89.72222137451172,167.0833282470703,64.83327
-89.72222137451172,170.4166717529297,65.06311
-89.72222137451172,173.75,65.31276
-89.72222137451172,177.0833282470703,65.59456
-89.72222137451172,180.4166717529297,65.85213
-89.72222137451172,183.75,66.080055
-89.72222137451172,187.0833282470703,66.17871
-89.72222137451172,190.4166717529297,66.47268
-89.72222137451172,193.75,66.531906
-89.72222137451172,197.0833282470703,66.66286
-89.72222137451172,200.4166717529297,66.56678
-89.72222137451172,203.75,66.61517
-89.72222137451172,207.0833282470703,66.60338
-89.72222137451172,210.4166717529297,66.58681
-89.72222137451172,213.75,66.550995
-89.72222137451172,217.0833282470703,66.613174
-89.72222137451172,220.4166717529297,66.455734
-89.72222137451172,223.75,66.45868
-89.72222137451172,227.0833282470703,66.353035
-89.72222137451172,230.4166717529297,66.41463
-89.72222137451172,233.75,66.30446
-89.72222137451172,237.0833282470703,66.17537
-89.72222137451172,240.4166717529297,66.03381
-89.72222137451172,243.75,66.1548
-89.72222137451172,247.0833282470703,66.09054
-89.72222137451172,250.4166717529297,65.85824
-89.72222137451172,253.75,65.717545
-89.72222137451172,257.08331298828125,65.635925
-89.72222137451172,260.4166564941406,65.43961
-89.72222137451172,263.7499694824219,65.354774
-89.72222137451172,267.08331298828125,65.12606
-89.72222137451172,270.4166564941406,65.0629
-89.72222137451172,273.7499694824219,65.002365
-89.72222137451172,277.08331298828125,64.90787
-89.72222137451172,280.4166564941406,64.807396
-89.72222137451172,283.7499694824219,64.56993
-89.72222137451172,287.08331298828125,64.51526
-89.72222137451172,290.4166564941406,64.37038
-89.72222137451172,293.7499694824219,64.260605
-89.72222137451172,297.08331298828125,64.0452
-89.72222137451172,300.4166564941406,63.884583
-89.72222137451172,303.7499694824219,63.844093
-89.72222137451172,307.08331298828125,63.640205
-89.72222137451172,310.4166564941406,63.55251
-89.72222137451172,313.7499694824219,63.47738
-89.72222137451172,317.08331298828125,63.262054
-89.72222137451172,320.4166564941406,63.094013
-89.72222137451172,323.7499694824219,62.935005
-89.72222137451172,327.08331298828125,62.727905
-89.72222137451172,330.4166564941406,62.60495
-89.72222137451172,333.7499694824219,62.319
-89.72222137451172,337.08331298828125,62.021526
-89.72222137451172,340.4166564941406,61.605415
-89.72222137451172,343.7499694824219,61.183857
-89.72222137451172,347.08331298828125,60.762886
-89.72222137451172,350.4166564941406,60.394093
-89.72222137451172,353.7499694824219,60.079018
-89.72222137451172,357.08331298828125,59.562855
-87.5,0.4166666567325592,49.60967
-87.5,3.75,48.981148
-87.5,7.0833330154418945,47.594776
-87.5,10.416666984558105,46.137074
-87.5,13.75,44.634045
-87.5,17.083332061767578,44.002525
-87.5,20.41666603088379,44.134068
-87.5,23.749998092651367,43.91578
-87.5,27.083332061767578,44.210968
-87.5,30.41666603088379,44.42436
-87.5,33.75,45.18054
-87.5,37.08333206176758,45.402992
-87.5,40.41666793823242,45.652977
-87.5,43.75,45.598793
-87.5,47.08333206176758,44.976364
-87.5,50.41666793823242,43.7515
-87.5,53.75,42.133953
-87.5,57.08333206176758,40.828415
-87.5,60.41666793823242,39.47198
-87.5,63.75,38.22686
-87.5,67.08332824707031,36.807083
-87.5,70.41666412353516,36.001423
