lat,lon,pr_total_mm
-89.72222137451172,0.4166666567325592,60.178234
-89.72222137451172,3.75,59.85842
-89.72222137451172,7.0833330154418945,59.51983
-89.72222137451172,10.416666984558105,59.249805
-89.72222137451172,13.75,59.020103
-89.72222137451172,17.083332061767578,58.72744
-89.72222137451172,20.41666603088379,58.62679
-89.72222137451172,23.749998092651367,58.34607
-89.72222137451172,27.083332061767578,58.315422
-89.72222137451172,30.41666603088379,58.05066
-89.72222137451172,33.75,57.82146
-89.72222137451172,37.08333206176758,57.80611
-89.72222137451172,40.41666793823242,57.801765
-89.72222137451172,43.75,58.02376
-89.72222137451172,47.08333206176758,57.662468
-89.72222137451172,50.41666793823242,57.428246
-89.72222137451172,53.75,57.34794
-89.72222137451172,57.08333206176758,57.21042
-89.72222137451172,60.41666793823242,57.317616
-89.72222137451172,63.75,57.424427
-89.72222137451172,67.08332824707031,57.554485
-89.72222137451172,70.41666412353516,57.754536
-89.72222137451172,73.74999237060547,57.981102
-89.72222137451172,77.08332824707031,58.312263
-89.72222137451172,80.41666412353516,58.678413
-89.72222137451172,83.74999237060547,58.985462
-89.72222137451172,87.08332824707031,59.230366
-89.72222137451172,90.41666412353516,59.551598
-89.72222137451172,93.74999237060547,59.893166
-89.72222137451172,97.08332824707031,60.323315
-89.72222137451172,100.41666412353516,60.670387
-89.72222137451172,103.74999237060547,61.13871
-89.72222137451172,107.08332824707031,61.611492
-89.72222137451172,110.41666412353516,62.069813
-89.72222137451172,113.74999237060547,62.60154
-89.72222137451172,117.08332824707031,63.099873
-89.72222137451172,120.41666412353516,63.490955
-89.72222137451172,123.74999237060547,63.943127
-89.72222137451172,127.08332824707031,64.439476
-89.72222137451172,130.4166717529297,64.774185
-89.72222137451172,133.75,65.1869
-89.72222137451172,137.0833282470703,65.52371
-89.72222137451172,140.4166717529297,65.98302
-89.72222137451172,143.75,66.445335
-89.72222137451172,147.0833282470703,66.68572
-89.72222137451172,150.4166717529297,67.092316
-89.72222137451172,153.75,67.507614
-89.72222137451172,157.0833282470703,67.79629
-89.72222137451172,160.4166717529297,67.99015
-89.72222137451172,163.75,68.256256
-89.72222137451172,167.0833282470703,68.49332
-89.72222137451172,170.4166717529297,68.82632
-89.72222137451172,173.75,68.87616
-89.72222137451172,177.0833282470703,68.96886
-89.72222137451172,180.4166717529297,69.16082
-89.72222137451172,183.75,69.214775
-89.72222137451172,187.0833282470703,69.30093
-89.72222137451172,190.4166717529297,69.38393
-89.72222137451172,193.75,69.38695
-89.72222137451172,197.0833282470703,69.48158
-89.72222137451172,200.4166717529297,69.42085
-89.72222137451172,203.75,69.41291
-89.72222137451172,207.0833282470703,69.28134
-89.72222137451172,210.4166717529297,69.13368
-89.72222137451172,213.75,68.99168
-89.72222137451172,217.0833282470703,68.87419
-89.72222137451172,220.4166717529297,68.70553
-89.72222137451172,223.75,68.59357
-89.72222137451172,227.0833282470703,68.47869
-89.72222137451172,230.4166717529297,68.35378
-89.72222137451172,233.75,68.196465
-89.72222137451172,237.0833282470703,67.96876
-89.72222137451172,240.4166717529297,67.71239
-89.72222137451172,243.75,67.57472
-89.72222137451172,247.0833282470703,67.45782
-89.72222137451172,250.4166717529297,67.423
-89.72222137451172,253.75,67.16259
-89.72222137451172,257.08331298828125,67.16911
-89.72222137451172,260.4166564941406,66.973625
