lat,lon,pr_total_mm
-89.72222137451172,0.4166666567325592,66.30788
-89.72222137451172,3.75,65.84383
-89.72222137451172,7.0833330154418945,65.45745
-89.72222137451172,10.416666984558105,65.06421
-89.72222137451172,13.75,64.72524
-89.72222137451172,17.083332061767578,64.48164
-89.72222137451172,20.41666603088379,64.176674
-89.72222137451172,23.749998092651367,64.02965
-89.72222137451172,27.083332061767578,63.70719
-89.72222137451172,30.41666603088379,63.338837
-89.72222137451172,33.75,63.222534
-89.72222137451172,37.08333206176758,63.004932
-89.72222137451172,40.41666793823242,62.930336
-89.72222137451172,43.75,62.78588
-89.72222137451172,47.08333206176758,62.619843
-89.72222137451172,50.41666793823242,62.592644
-89.72222137451172,53.75,62.707756
-89.72222137451172,57.08333206176758,62.69053
-89.72222137451172,60.41666793823242,62.948414
-89.72222137451172,63.75,63.24311
-89.72222137451172,67.08332824707031,63.44411
-89.72222137451172,70.41666412353516,63.383537
-89.72222137451172,73.74999237060547,63.554085
-89.72222137451172,77.08332824707031,63.871258
-89.72222137451172,80.41666412353516,64.325836
-89.72222137451172,83.74999237060547,64.529366
-89.72222137451172,87.08332824707031,64.98477
-89.72222137451172,90.41666412353516,65.15691
-89.72222137451172,93.74999237060547,65.56842
-89.72222137451172,97.08332824707031,66.1936
-89.72222137451172,100.41666412353516,66.898575
-89.72222137451172,103.74999237060547,67.62323
-89.72222137451172,107.08332824707031,67.842896
-89.72222137451172,110.41666412353516,68.215675
-89.72222137451172,113.74999237060547,68.74748
-89.72222137451172,117.08332824707031,68.81512
-89.72222137451172,120.41666412353516,69.04674
-89.72222137451172,123.74999237060547,69.143326
-89.72222137451172,127.08332824707031,69.42585
-89.72222137451172,130.4166717529297,69.60059
-89.72222137451172,133.75,69.729416
-89.72222137451172,137.0833282470703,69.96601
-89.72222137451172,140.4166717529297,69.96932
-89.72222137451172,143.75,70.06352
-89.72222137451172,147.0833282470703,70.216354
-89.72222137451172,150.4166717529297,70.49311
-89.72222137451172,153.75,70.67783
-89.72222137451172,157.0833282470703,71.28511
-89.72222137451172,160.4166717529297,71.472015
-89.72222137451172,163.75,72.11238
-89.72222137451172,167.0833282470703,72.46194
-89.72222137451172,170.4166717529297,72.68689
-89.72222137451172,173.75,72.71674
-89.72222137451172,177.0833282470703,72.628525
-89.72222137451172,180.4166717529297,72.63518
-89.72222137451172,183.75,72.79553
-89.72222137451172,187.0833282470703,72.81671
-89.72222137451172,190.4166717529297,72.81215
-89.72222137451172,193.75,72.967445
-89.72222137451172,197.0833282470703,72.820625
-89.72222137451172,200.4166717529297,72.88414
-89.72222137451172,203.75,72.7271
-89.72222137451172,207.0833282470703,72.70237
-89.72222137451172,210.4166717529297,72.578835
-89.72222137451172,213.75,72.40468
-89.72222137451172,217.0833282470703,72.49183
-89.72222137451172,220.4166717529297,72.27471
-89.72222137451172,223.75,72.19358
-89.72222137451172,227.0833282470703,72.13625
-89.72222137451172,230.4166717529297,72.221176
-89.72222137451172,233.75,72.021515
-89.72222137451172,237.0833282470703,71.799644
-89.72222137451172,240.4166717529297,71.80886
-89.72222137451172,243.75,71.85751
-89.72222137451172,247.0833282470703,71.87608
-89.72222137451172,250.4166717529297,71.71806
-89.72222137451172,253.75,71.63365
-89.72222137451172,257.08331298828125,71.415886
-89.72222137451172,260.4166564941406,71.486015
-89.72222137451172,263.7499694824219,71.42896
-89.72222137451172,267.08331298828125,71.35193
-89.72222137451172,270.4166564941406,71.238205
-89.72222137451172,273.7499694824219,71.20586
-89.72222137451172,277.08331298828125,71.15117
-89.72222137451172,280.4166564941406,70.9034
-89.72222137451172,283.7499694824219,70.99306
-89.72222137451172,287.08331298828125,70.809105
-89.72222137451172,290.4166564941406,70.55351
-89.72222137451172,293.7499694824219,70.42677
-89.72222137451172,297.08331298828125,70.391365
-89.72222137451172,300.4166564941406,70.2685
-89.72222137451172,303.7499694824219,70.15565
-89.72222137451172,307.08331298828125,70.14942
-89.72222137451172,310.4166564941406,69.89629
-89.72222137451172,313.7499694824219,69.674095
-89.72222137451172,317.08331298828125,69.54982
-89.72222137451172,320.4166564941406,69.1944
-89.72222137451172,323.7499694824219,68.94268
-89.72222137451172,327.08331298828125,68.6237
-89.72222137451172,330.4166564941406,68.43603
-89.72222137451172,333.7499694824219,68.35879
-89.72222137451172,337.08331298828125,68.08162
-89.72222137451172,340.4166564941406,67.8854
-89.72222137451172,343.7499694824219,67.48869
-89.72222137451172,347.08331298828125,67.222946
-89.72222137451172,350.4166564941406,66.906296
-89.72222137451172,353.7499694824219,66.70386
-89.72222137451172,357.08331298828125,66.456505
-87.5,0.4166666567325592,55.715935
-87.5,3.75,55.05019
-87.5,7.0833330154418945,54.75593
-87.5,10.416666984558105,54.010845
-87.5,13.75,53.694527
-87.5,17.083332061767578,54.672707
-87.5,20.41666603088379,54.54975
-87.5,23.749998092651367,54.93512
-87.5,27.083332061767578,55.56239
-87.5,30.41666603088379,55.709393
-87.5,33.75,56.203407
-87.5,37.08333206176758,56.86441
-87.5,40.41666793823242,57.256508
-87.5,43.75,56.96582
-87.5,47.08333206176758,55.591827
-87.5,50.41666793823242,54.015667
-87.5,53.75,52.059498
-87.5,57.08333206176758,50.374687
-87.5,60.41666793823242,48.261982
-87.5,63.75,46.602398
-87.5,67.08332824707031,46.217525
-87.5,70.41666412353516,44.41033
